24,223,1688,598,57,147,3
24,522,961,562,95,74,1
24,481,1105,550,138,143,1
24,250,1436,534,36,106,3
24,282,500,562,39,95,3
24,679,458,552,41,107,3
24,525,666,527,27,79,3
24,461,626,521,31,90,3
24,513,680,452,26,51,3
24,282,1519,516,37,82,3
24,216,40,623,77,228,3
24,174,782,529,151,51,1
24,155,995,497,26,23,1
24,464,1388,541,57,36,1
24,431,1301,572,58,54,1
24,418,1572,552,25,60,3
24,260,798,455,28,69,3
24,605,598,526,22,80,3
24,525,609,524,23,84,3
25,522,961,567,96,73,1
25,481,1107,558,137,141,1
25,223,1698,606,54,145,3
25,250,1437,539,39,106,3
25,282,500,559,39,101,3
25,602,1797,604,67,149,3
25,679,456,551,42,111,3
25,174,770,529,165,62,1
25,525,666,530,27,79,3
25,513,681,453,24,52,3
25,282,1522,520,31,83,3
25,461,621,526,30,87,3
25,260,798,456,29,73,3
25,431,1304,576,56,56,1
25,418,1575,559,25,58,3
25,525,610,526,25,86,3
25,155,999,503,25,21,1
25,557,1578,507,27,80,3
26,602,1811,607,64,149,3
26,522,961,569,96,73,1
26,481,1106,559,139,144,1
26,223,1707,609,54,149,3
26,282,499,557,39,104,3
26,250,1440,543,38,106,3
26,679,454,551,43,111,3
26,174,751,533,166,60,1
26,513,680,453,25,52,3
26,282,1530,518,29,86,3
26,525,666,531,26,81,3
26,260,797,458,31,82,3
26,582,1394,534,148,59,1
26,461,621,527,30,88,3
26,418,1576,560,27,58,3
26,431,1306,579,61,56,1
26,525,607,528,27,87,3
26,155,1001,504,24,21,1
26,704,1103,496,26,21,1
27,522,961,570,95,75,1
27,481,1106,560,141,148,1
27,250,1444,541,37,111,3
27,223,1714,612,57,153,3
27,282,496,559,41,106,3
27,679,452,553,41,112,3
27,602,1820,607,65,157,3
27,282,1529,527,33,79,3
27,174,736,537,160,54,1
27,525,664,538,27,77,3
27,461,622,525,31,93,3
27,513,677,455,25,54,3
27,155,1000,506,25,20,1
27,582,1404,535,125,52,1
27,431,1307,581,50,54,1
27,525,606,528,27,89,3
27,418,1583,558,25,60,3
27,260,798,462,29,73,3
27,411,1588,510,21,64,3
28,522,961,571,96,76,1
28,481,1106,562,142,147,1
28,602,1827,610,69,156,3
28,679,449,554,42,112,3
28,250,1450,544,37,109,3
28,282,496,558,39,110,3
28,223,1726,615,50,151,3
28,174,720,541,159,52,1
28,525,663,539,28,78,3
28,282,1534,523,32,84,3
28,513,673,456,29,55,3
28,461,619,520,34,100,3
28,431,1312,580,59,57,1
28,582,1373,531,116,63,1
28,155,1001,505,24,22,1
28,411,1585,508,30,111,3
28,223,1726,617,50,152,3
28,476,1338,586,43,52,1
28,525,606,525,29,96,3
29,481,1109,568,141,146,1
29,522,962,574,97,76,1
29,602,1834,622,70,155,3
29,223,1734,624,54,152,3
29,250,1452,551,38,110,3
29,282,494,560,40,108,3
29,679,448,555,39,112,3
29,282,1538,528,32,87,3
29,525,662,539,29,80,3
29,461,618,527,32,95,3
29,513,674,457,28,54,3
29,174,745,542,112,51,1
29,582,1378,539,103,51,1
29,431,1314,582,58,61,1
29,155,1001,506,25,23,1
29,337,1589,564,27,65,3
30,481,1110,569,141,148,1
30,522,961,578,97,78,1
30,223,1740,625,55,145,3
30,602,1845,622,70,137,3
30,250,1454,552,40,111,3
30,679,445,562,40,114,3
30,282,490,565,40,109,3
30,174,780,545,67,50,1
30,282,1541,528,31,88,3
30,431,1312,586,73,63,1
30,525,660,544,29,79,3
30,513,670,461,28,54,3
30,582,1382,540,87,43,1
30,257,687,552,130,49,1
30,461,617,540,31,86,3
30,513,671,462,57,55,1
30,431,1333,568,53,75,3
30,155,1000,506,29,26,1
31,522,963,587,98,77,1
31,481,1111,577,145,150,1
31,223,1750,625,56,154,3
31,602,1853,624,65,160,3
31,679,443,578,38,110,3
31,250,1457,557,38,111,3
31,282,490,583,40,105,3
31,282,1545,533,31,88,3
31,525,661,559,28,76,3
31,513,670,471,28,54,3
31,431,1317,592,68,60,1
31,431,1330,574,52,74,3
31,461,619,570,28,69,3
31,174,781,558,49,49,1
31,580,673,423,142,191,3
31,243,1601,520,21,56,3
32,481,1112,574,145,151,1
32,522,962,584,99,77,1
32,602,1862,632,58,163,3
32,250,1461,559,38,110,3
32,282,488,581,38,99,3
32,223,1754,625,60,150,3
32,282,1549,533,32,90,3
32,679,441,571,37,110,3
32,525,658,558,26,73,3
32,513,670,469,26,54,3
32,431,1317,586,71,67,1
32,461,616,566,30,66,3
32,393,1002,516,27,23,1
32,343,1276,468,20,43,3
32,243,1601,523,22,56,3
33,481,1113,566,144,149,1
33,522,962,574,99,79,1
33,223,1769,623,53,144,3
33,679,436,558,40,114,3
33,282,1552,519,34,93,3
33,602,1869,618,51,169,3
33,250,1465,545,38,117,3
33,282,485,564,39,109,3
33,431,1316,573,78,74,1
33,513,669,456,26,57,3
33,525,656,545,25,76,3
33,442,1363,533,85,58,1
33,235,1607,556,25,64,3
33,427,1002,505,25,24,1
33,461,615,543,30,81,3
33,300,616,469,26,43,3
33,233,589,460,21,38,3
33,465,595,544,24,79,3
33,477,1057,506,19,20,1
33,717,1105,500,26,21,1
34,481,1114,570,148,149,1
34,522,963,577,100,81,1
34,223,1780,624,57,150,3
34,679,436,567,38,111,3
34,250,1470,546,38,121,3
34,282,483,571,38,108,3
34,282,1557,520,31,92,3
34,431,1322,582,71,65,1
34,513,663,461,32,56,3
34,602,1877,627,43,131,3
34,525,654,550,27,76,3
34,442,1336,537,128,57,1
34,461,613,543,32,86,3
34,461,657,542,119,58,1
34,235,1613,553,22,73,3
34,427,1003,506,27,25,1
34,232,795,468,30,105,3
34,477,1056,506,22,22,1
34,717,1105,504,28,21,1
34,431,1319,583,41,62,3
34,195,1602,513,21,52,3
35,481,1117,565,147,150,1
35,223,1788,622,61,154,3
35,522,961,568,102,82,1
35,250,1472,545,39,118,3
35,679,434,555,38,113,3
35,282,480,555,40,115,3
35,282,1562,517,31,92,3
35,442,1333,533,126,57,1
35,431,1323,578,73,66,1
35,513,665,452,30,53,3
35,525,645,540,34,79,3
35,602,1888,639,31,91,3
35,235,1613,555,28,70,3
35,461,644,535,118,55,1
35,461,615,540,30,81,3
35,717,1110,497,24,21,1
35,232,795,460,31,108,3
35,427,1004,500,26,23,1
35,311,1853,619,40,94,3
35,477,1062,509,21,20,1
35,652,1062,503,21,18,1
36,481,1118,563,148,151,1
36,522,964,569,99,80,1
36,223,1798,618,64,165,3
36,679,432,556,38,109,3
36,282,477,555,41,114,3
36,250,1478,544,37,116,3
36,513,663,449,31,55,3
36,282,1566,512,35,94,3
36,442,1324,528,122,52,1
36,461,647,537,94,55,1
36,461,613,534,31,87,3
36,235,1619,552,25,68,3
36,431,1334,578,63,62,1
36,525,644,537,36,80,3
36,427,1004,498,26,24,1
36,717,1110,495,25,21,1
36,528,1373,589,35,56,3
36,652,1061,503,19,18,1
36,483,1362,584,40,57,3
36,322,525,533,25,85,3
37,223,1805,621,68,169,3
37,481,1117,560,150,154,1
37,522,962,566,102,82,1
37,679,430,554,37,108,3
37,282,475,551,40,111,3
37,250,1480,544,40,116,3
37,513,663,444,30,55,3
37,282,1570,512,36,93,3
37,431,1327,574,65,64,1
37,461,609,526,34,91,3
37,525,644,532,32,80,3
37,235,1622,552,25,68,3
37,322,518,527,29,85,3
37,427,1005,494,24,25,1
37,461,641,531,85,59,1
37,652,1060,499,19,21,1
37,345,609,460,29,42,3
37,652,1061,509,20,20,1
37,413,1015,493,23,25,1
37,242,1056,496,19,20,1
38,223,1814,617,73,173,3
38,522,963,564,102,82,1
38,481,1119,555,150,159,1
38,679,427,553,37,110,3
38,282,471,554,45,109,3
38,250,1485,538,39,120,3
38,282,1574,506,37,95,3
38,513,661,444,29,56,3
38,431,1328,570,74,67,1
38,461,609,531,33,86,3
38,322,515,524,29,88,3
38,679,1305,524,77,37,1
38,525,639,533,32,79,3
38,427,1003,494,24,22,1
38,547,1376,497,43,81,3
38,525,652,533,33,79,3
38,235,1624,554,25,62,3
38,204,1285,443,21,51,3
38,652,1060,491,19,22,1
39,223,1826,624,72,177,3
39,481,1121,557,150,158,1
39,522,963,563,102,82,1
39,250,1491,544,37,117,3
39,282,471,549,42,109,3
39,679,427,548,35,109,3
39,282,1581,507,36,97,3
39,513,662,438,28,56,3
39,461,609,529,32,82,3
39,525,653,527,33,81,3
39,525,640,526,33,82,3
39,204,1288,443,23,53,3
39,322,515,518,28,89,3
39,679,1298,525,91,42,1
39,354,1374,589,35,55,3
39,431,1332,576,59,63,1
39,427,1003,492,26,22,1
39,431,1339,565,58,71,3
40,223,1834,624,76,178,3
40,522,963,563,102,82,1
40,481,1121,554,153,162,1
40,250,1492,540,40,118,3
40,282,468,545,42,117,3
40,679,424,547,36,115,3
40,525,642,526,34,83,3
40,282,1585,500,34,100,3
40,461,607,532,33,83,3
40,204,1288,441,23,51,3
40,322,509,521,31,90,3
40,513,659,440,28,57,3
40,679,1293,524,94,37,1
40,431,1333,564,73,73,1
40,354,1373,581,38,58,3
40,427,1002,492,27,21,1
40,431,1335,565,75,72,1
40,437,583,530,25,84,3
41,223,1849,633,71,178,3
41,522,964,564,102,83,1
41,481,1125,558,154,160,1
41,250,1496,542,41,123,3
41,679,423,543,37,119,3
41,525,647,524,32,84,3
41,282,464,549,43,111,3
41,204,1290,442,24,53,3
41,282,1587,504,37,101,3
41,513,662,440,26,56,3
41,431,1336,571,74,73,1
41,461,607,532,34,83,3
41,679,1301,526,93,49,1
41,437,579,527,30,86,3
41,322,509,519,30,92,3
41,414,793,506,16,49,3
41,422,763,504,17,50,3
41,427,1004,493,26,21,1
41,431,1332,571,44,67,3
41,334,824,507,18,50,3
42,522,964,565,105,84,1
42,481,1127,560,153,162,1
42,223,1859,639,59,173,3
42,250,1502,541,40,127,3
42,282,464,556,41,105,3
42,679,423,544,37,119,3
42,525,648,523,31,87,3
42,282,1593,504,37,103,3
42,431,1338,574,57,69,3
42,461,605,525,35,92,3
42,513,659,441,27,57,3
42,322,507,520,30,91,3
42,437,578,528,31,86,3
42,204,1293,444,23,48,3
42,431,1371,577,48,64,3
42,679,1263,527,106,51,1
42,414,793,508,17,50,3
42,427,1007,495,24,20,1
42,422,762,507,18,53,3
42,431,1338,570,44,72,3
43,522,963,568,106,84,1
43,481,1126,562,157,166,1
43,250,1505,544,42,126,3
43,679,416,547,42,117,3
43,282,463,561,38,102,3
43,282,1595,510,38,100,3
43,223,1871,643,49,174,3
43,525,646,527,32,86,3
43,431,1339,577,72,70,1
43,513,660,441,24,56,3
43,461,604,525,35,94,3
43,322,506,529,28,89,3
43,437,577,529,31,88,3
43,427,1005,495,25,23,1
43,204,1294,446,23,53,3
43,517,1567,513,20,58,3
43,414,793,508,17,53,3
43,493,913,465,19,56,3
43,431,1332,560,56,75,3
44,522,964,569,106,86,1
44,481,1128,564,159,167,1
44,250,1510,546,42,124,3
44,679,413,546,42,123,3
44,223,1881,632,39,185,3
44,282,459,553,40,114,3
44,282,1600,509,38,102,3
44,431,1343,576,74,72,1
44,525,646,528,31,86,3
44,513,658,443,25,52,3
44,322,505,530,27,89,3
44,461,604,530,34,90,3
44,437,578,529,31,89,3
44,431,1334,568,53,74,3
44,427,1006,496,24,22,1
44,517,1567,511,22,60,3
44,414,792,507,19,56,3
44,372,447,549,33,117,3
44,204,1297,446,21,53,3
44,427,1014,494,22,23,1
44,428,1259,536,116,56,1
45,522,965,570,108,87,1
45,481,1127,567,162,167,1
45,250,1515,550,43,126,3
45,679,413,545,42,119,3
45,282,1605,515,39,102,3
45,282,461,558,37,108,3
45,525,645,529,31,84,3
45,431,1347,582,64,68,1
45,513,659,441,24,51,3
45,223,1895,645,25,185,3
45,322,503,525,29,94,3
45,431,1376,584,52,66,3
45,461,605,532,32,88,3
45,517,1570,513,21,63,3
45,431,1335,575,53,71,3
45,499,1542,667,33,22,1
45,414,793,508,17,53,3
45,371,1117,494,27,21,1
46,481,1128,568,164,169,1
46,522,966,570,107,91,1
46,250,1519,547,46,135,3
46,282,1611,524,37,92,3
46,679,414,546,41,122,3
46,525,644,528,31,88,3
46,282,458,558,38,112,3
46,513,656,443,25,49,3
46,431,1347,584,47,66,3
46,431,1382,585,49,66,3
46,414,792,509,19,55,3
46,544,820,511,22,54,3
46,322,501,526,28,90,3
46,349,760,509,19,56,3
46,461,603,537,32,85,3
46,499,1544,668,37,23,1
46,517,1572,512,23,65,3
46,311,1007,495,24,24,1
46,329,575,529,30,88,3
47,481,1130,569,164,172,1
47,522,966,572,107,90,1
47,250,1524,551,44,134,3
47,525,642,523,33,93,3
47,282,1617,528,35,90,3
47,282,455,557,39,112,3
47,679,412,550,39,117,3
47,513,657,443,24,45,3
47,431,1349,585,47,65,3
47,640,1600,511,26,66,3
47,517,1576,511,24,69,3
47,478,1302,451,25,52,3
47,41,358,553,27,113,3
47,461,603,533,32,90,3
47,414,793,508,18,54,3
47,311,1008,495,25,24,1
47,312,1118,493,29,23,1
47,431,1367,588,59,64,1
47,431,1388,593,47,62,3
47,329,574,530,30,87,3
47,322,496,525,29,94,3
48,522,965,577,108,88,1
48,481,1134,569,162,176,3
48,250,1527,554,46,134,3
48,282,452,559,42,114,3
48,525,641,537,30,83,3
48,679,411,550,38,121,3
48,282,1620,530,34,89,3
48,513,653,445,25,53,3
48,41,352,555,29,115,3
48,431,1354,589,80,67,1
48,311,1005,497,28,24,1
48,478,1302,452,25,54,3
48,640,1603,510,23,63,3
48,269,821,493,23,74,3
48,327,524,554,26,65,3
48,247,913,460,22,65,3
48,431,1357,592,79,64,1
49,481,1136,573,162,178,3
49,522,965,579,109,88,1
49,250,1531,558,47,136,3
49,525,639,539,32,83,3
49,282,449,558,42,118,3
49,679,408,551,38,121,3
49,282,1627,535,31,88,3
49,513,652,445,26,51,3
49,41,349,558,30,108,3
49,401,600,546,31,82,3
49,393,489,532,29,93,3
49,209,570,540,30,86,3
49,304,1198,544,96,63,1
49,431,1357,594,77,66,1
49,327,520,553,23,67,3
49,447,1121,495,27,25,1
50,481,1138,571,164,180,3
50,522,966,578,109,87,1
50,525,638,536,33,86,3
50,282,445,560,45,115,3
50,250,1538,559,45,133,3
50,679,403,551,41,121,3
50,282,1632,532,30,89,3
50,41,346,558,31,110,3
50,513,651,443,25,53,3
50,299,1679,556,25,74,3
50,304,1201,535,98,65,1
50,393,487,532,30,92,3
50,497,789,512,20,55,3
50,209,568,539,31,85,3
50,431,1392,600,49,56,1
50,431,1363,592,70,64,1
51,481,1139,572,166,184,3
51,522,966,580,109,88,1
51,250,1542,559,48,137,3
51,525,637,538,33,84,3
51,282,442,562,48,112,3
51,679,399,551,41,122,3
51,282,1635,534,31,89,3
51,41,342,558,32,107,3
51,513,652,446,23,51,3
51,497,789,513,20,55,3
51,304,1188,535,114,65,1
51,315,1120,497,28,23,1
51,452,823,513,20,56,3
51,587,1013,499,25,23,1
52,481,1138,569,168,189,3
52,522,965,581,110,87,1
52,250,1545,560,49,139,3
52,525,637,541,32,82,3
52,282,441,562,46,117,3
52,679,396,554,42,121,3
52,282,1640,533,32,90,3
52,41,337,560,34,104,3
52,304,1183,535,119,62,1
52,488,1364,597,83,66,1
52,513,650,448,23,49,3
52,497,789,514,20,54,3
52,404,1372,511,27,64,3
52,315,1119,497,30,23,1
52,587,1014,498,25,23,1
52,513,514,553,25,69,3
52,363,913,463,22,62,3
53,481,1139,573,169,187,3
53,522,965,581,111,88,1
53,250,1550,559,49,140,3
53,525,636,541,32,82,3
53,282,1644,533,31,92,3
53,679,393,554,42,124,3
53,41,333,559,37,107,3
53,282,438,562,46,118,3
53,304,1150,540,151,63,1
53,404,1377,510,27,65,3
53,513,649,449,21,45,3
53,497,789,514,20,54,3
53,506,563,540,33,89,3
53,587,1014,498,24,24,1
53,315,1119,497,31,23,1
53,513,510,556,23,65,3
53,389,1312,453,25,56,3
54,481,1142,574,168,186,3
54,522,965,580,111,89,1
54,250,1553,557,51,143,3
54,679,387,551,46,126,3
54,282,1646,534,34,90,3
54,525,636,542,29,81,3
54,282,435,562,47,119,3
54,41,329,558,40,108,3
54,513,646,447,23,47,3
54,506,561,538,30,92,3
54,304,1133,540,164,60,1
54,404,1380,508,25,65,3
54,388,588,557,29,74,3
54,587,1014,497,24,23,1
54,497,789,513,19,54,3
54,315,1119,497,31,23,1
54,303,789,449,34,117,3
54,396,1366,598,87,65,1
54,304,1139,547,161,107,1
54,383,478,535,28,91,3
